"geneSym","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76"
"OR9A4",5.64625483384833,4.0914062702534,4.95742434826363,4.32501434238895,4.00558440031028,4.49091791011257,3.8182612569185,4.61077150841722,4.55205322144031,4.12980151248534,4.10335388209931,4.346238489771,4.23052891671707,4.30229674499854,4.05402936361603,4.18401728804776,4.007121411176,3.80566657840862,3.8329732386391,4.59269243239414,3.96727406294933,4.29307908983125,4.18655549238429,4.49739438221163,3.86766196883841,3.67783146647705,4.1168102675239,4.13853443456535,4.54709513079196,4.22793860611663,4.56457580243642,4.7915436234624,4.22432048696307,4.05496850230132,3.41047287583486,3.93426161534326,5.56021137327526,4.03142860505943,4.5652694669071,5.09966891045313,4.13959442969697,3.87108090526168,5.07386071264081,4.64459034188273,4.13134455989338,4.41945799024698,3.8235868550812,4.17441937808719,3.9771586783734,4.26080483337367,4.96901677101763,4.09018958619471,5.38624426089484,5.22468401463605,4.58002742116292,4.00478553895994,4.72829084634665,5.36146488631906,3.74718647554896,3.5965612370176,4.71245629453197,4.44689461961932,5.37554166062648,4.54573959625441,3.79319760051853,4.79351340690244,4.80915129612131,3.85325984163171,3.92211527687867,3.72154496164377,4.58648513193186,4.22163549780596,4.48195916564657,4.14758288107045,4.07877637175508,4.26252370330787
"TSPAN9",109.878682197699,116.146378910723,107.374978182801,124.558211573781,120.908456668778,131.246012950683,115.723479835609,106.278882828697,141.84670716759,120.766050262517,118.237765553398,131.157290425583,113.954201874189,98.1221213442374,123.854850113889,121.705307900515,139.191890564828,122.855155378707,131.055264671454,127.270219895054,136.452901717697,117.303330055941,121.991043342179,145.967202001043,110.16412517773,143.702099419112,175.435009768511,145.218312754572,123.862452588739,103.494164412135,123.319401145108,128.007163173956,111.734401770729,142.603470852687,128.812395743117,129.181513326678,124.167457896684,93.131218945823,97.9881886427444,125.418815264534,132.39939252336,126.91731824527,140.92142550631,103.779503581946,135.201089048791,136.661932720667,106.62926601509,125.393114607922,133.14487641056,119.352732835519,120.056530573713,170.521092570709,97.2967740594666,100.88143597891,114.060950302651,133.009429992715,106.272705580553,113.815361127168,119.338808804428,133.090836043973,121.660363390427,133.569967905979,117.104928967977,145.598626745739,166.236832460317,112.77490178879,132.630696102971,121.288808841552,107.013863093511,142.783365149808,133.173105163879,117.762161968462,125.528443944029,122.970504960892,126.537442657069,135.711718087757
"AHCY",100.174942615211,120.399868605328,101.777023486758,130.810959869621,104.126677184924,102.475725077961,106.423261880256,107.542818480438,104.878971752519,145.605561871894,113.720570042579,109.686910026486,109.039304305559,134.912859221831,99.6874422512681,122.411300696828,115.940932999887,103.829443947369,102.546170443369,113.433062116192,109.686910026486,106.228682730594,121.487806164231,116.447631919168,123.939580096626,71.7783991343548,71.3051502486976,108.375517873359,116.293913949829,123.596232414992,107.605897498434,107.162392309853,109.686910026486,88.7013469751592,101.54678490237,98.7647530255478,94.5099767380966,127.682664690178,114.337543205056,95.1670872497511,105.006521278674,113.848315144911,110.750361192031,122.166082645616,122.779859758372,112.325869122476,121.495498429918,120.413430543371,119.802099634402,114.901467004595,138.932852845151,101.042744651997,112.916668349411,103.119051891651,121.312941817229,126.504111972331,119.33235933416,104.804626071369,108.567310508628,103.656128895969,134.199154656728,126.026334709209,110.243839003679,104.1495109521,96.8936413640893,112.208511194819,101.504256318944,113.924313688026,105.447053828882,117.312253070872,114.045137874661,108.267464051163,86.4056311339474,111.506636772939,102.21415896529,100.015011047862
"LCE1E",227.573339265486,132.224574235931,69.3832985659359,97.2616253292817,63.328469686538,66.5223756036421,53.7191845748585,77.5317883897816,53.8249117022258,54.551183745703,75.4162793907264,49.9060808782239,82.3296599447001,96.7016654189164,79.9767850608073,82.7752755482674,148.220692234291,318.641462744845,230.205747802916,140.015147584536,95.0529822573801,94.7946440577344,93.7002652521895,91.4295253245721,146.338301372369,116.541815177176,104.258274305436,75.730551409774,126.94541143371,165.162605694429,103.155312907214,110.679172303325,100.637880428255,69.8835909126238,80.3717586461322,82.6397874528082,83.4744687536531,101.193234058088,107.85403510893,128.435468089393,74.1424154531802,116.405322427573,96.0373451311282,69.9125860258104,94.7618422938268,109.210062371602,104.357174088286,98.8909766359978,76.7742037364854,66.4987371289726,59.9733711750895,62.6181416487098,102.962397396738,69.8468125618014,89.1635508519252,77.7998906211808,63.9008242211772,68.4321247216178,67.9174220975496,121.583211675765,194.405021945056,406.084511444944,240.474256793022,258.891754701743,69.8964515079754,75.53187753266,78.3791488133843,73.4652907393237,166.819529955065,159.642145615134,284.790157154513,133.712693236509,8.15660696001153,8.3572809397246,10.0465820049804,6.51603286028227
"SRSF11",1108.97155468976,1053.99071922107,947.551241843398,1084.3213786024,1149.97727554926,1063.77585024026,1179.34262938972,1062.32671026563,1188.29828709643,1058.30718400855,950.208978272619,1089.35060119446,1001.13108314754,1043.22534853515,1043.52345584204,985.266033048245,1106.95811381623,999.774860836063,1041.06099105128,1079.30162293345,1058.48919794868,1031.12240060033,1027.34942110361,1212.98452111717,1094.29072439751,2096.02156570091,2153.53647507974,1877.54151699814,1008.41506010352,944.426727790501,1102.34714742401,1153.78469402379,943.589215593982,1286.27703337144,1096.04937664637,1250.46438111696,1165.64650024659,894.869273727992,808.240479421778,992.198335211763,1279.38099603264,1109.54799560737,1220.56642721637,1032.46461925809,1091.19872370986,1075.35699474423,944.47199580589,1080.06528826554,1152.94147825432,1049.15228849607,1058.10881289532,1316.361450483,1116.24649983727,1036.4440420966,1281.66531708761,1357.91830678525,897.748308776609,1103.39519118988,1033.81204182615,1099.2638721404,1086.61979823609,1072.49228291739,1029.82398517981,1112.41890631981,1324.25781601816,1102.34714742401,1083.25681434122,1075.02754547643,951.585163003024,1182.38127871808,1094.36388796794,1104.66673941152,1248.16629598092,1114.82466636881,1032.85416230034,1071.57013481638
"ARMC7",4.91662540260412,5.63070032417684,6.28549628486351,5.87563850392237,6.80013153800324,6.27277566941758,6.49796578549909,7.03418944926362,5.61671760320109,6.590771782546,5.78468551240689,6.0484030085414,7.37172630538385,6.46025186335105,4.80538241548365,6.05909274974134,6.71468010128049,7.88833199159402,5.76520501053786,5.50237685209113,5.94749941805686,6.60112573968972,7.27689992845648,6.85880797818738,6.23400778419503,8.70988408439223,8.42491414509635,8.64947803350758,5.32945275236155,6.60407610578869,5.94702521125161,6.43232208475593,5.8717275248466,5.79294668442859,4.97088366571285,7.01922950240008,6.17575388163593,6.72739644384087,6.27136250922899,6.36565101229822,5.12945511724195,8.51947275055764,6.06439682842141,6.15201990614528,6.12481459898151,5.54969100043835,6.93360068494887,6.89046685453439,7.71849515119762,7.33980169431149,10.2260038864453,11.9202204422636,5.14051556302278,6.18960525971449,6.66548843763849,7.21518863959686,7.57647420839813,6.56657168714877,6.3341533787025,5.67573733149244,7.47058795246748,6.49517315502106,7.45784518290848,6.52121429764647,6.04124160430022,5.90119894518109,5.67573733149244,8.89703055451927,5.05267382447907,5.60365778257874,5.68083332033337,8.67269651694289,6.50728568449244,6.02746042643398,7.39762456595147,8.02241588010638
"MAPRE2",73.1620573116019,98.9304076741721,148.321280872775,72.2266165175464,61.901347415364,76.1311058000204,74.1193087120958,58.6249112913381,83.609569202467,75.2289712285049,88.4818625595851,125.586279103858,74.0319157172626,79.0366578728798,71.9424165144343,90.2192671208123,71.4011339811375,91.6327449541886,91.3194566969183,55.6020788388142,102.379487559942,85.5693446011452,81.5954658884934,92.7269100873379,81.0457442192441,25.0237232259488,40.9739974786517,35.316041720475,59.8948603919854,95.7656532156743,66.0408063052084,100.345872274785,70.0622443067048,45.1568200749458,61.144037785289,73.4821508862543,80.5127574565405,88.1092880935393,88.0524190142049,110.346396789181,70.2927734334615,97.5046333368379,59.779687557918,84.0201910441992,80.1219204939938,58.6107157319758,67.2722516453147,73.773339232504,61.1616329801193,70.2374481728892,78.1856100900489,55.7616528114706,62.7312038835955,70.792376795021,53.8606766527658,44.4907540838086,71.5254195835986,71.8325912368812,95.0421310377084,73.2982402434174,80.1420551682971,101.863098099134,63.1973679509458,67.6993717424546,68.1447281027637,76.1311058000204,54.9554256834719,81.1144952353963,75.1534945745633,81.7344261082513,98.4276709680008,94.8915611537255,92.7946638623074,62.0696549120207,64.8413964209604,49.883527292579
"SNX16",67.1411615323617,84.1798530127529,98.9894430525146,96.6354507597687,100.95719919748,85.5518845186299,87.4721753091154,91.6117807078517,146.655264014704,126.753973235789,125.815765675574,136.800556186609,73.4032260324992,121.675797427821,96.771551398127,94.2811242075367,148.779184564502,128.817250199953,138.127918773021,136.94218170915,74.6910995252727,79.5012974098961,80.179985801473,79.0746248531111,89.2289206866942,83.3149439026461,84.8837715987596,108.409958122715,72.3461972505712,81.4684411056597,73.798131762676,94.0423886737535,109.1890382947,115.439582405236,103.237885923264,99.9988183317163,68.0872815037467,77.7800662156225,64.302358571986,88.8531338434147,100.480657272538,115.341340517036,99.4527341215944,95.3299509808516,113.590662094108,132.136352598293,142.244179420228,141.045669159099,100.659071305367,83.8042308470122,79.4783889093589,122.155774559412,68.2672785534364,79.226504263992,66.2710177762952,79.6139954569544,122.513442888524,74.1717113110014,102.620736873592,124.736188288532,102.018257001967,101.651168372421,83.4918759663982,74.1264639486554,101.414508142188,98.1093760716906,89.616110385347,108.75779620195,45.5288911399816,77.4215440061907,81.4933178512836,67.479711452072,91.4237842061375,115.13724241224,94.1294687540038,116.969801423664
"CYP4B1",5.64408014926091,6.19123589417793,7.11646782354927,6.94419975074277,13.832250456524,7.81106004858095,6.18963469420999,11.3187969793613,5.06639884124068,5.25735777818825,5.56342796886805,5.2749734494191,6.1572856568205,20.1956909713591,7.5456005632037,7.66655038589045,6.02168519265091,6.68169983249245,5.82931139683226,5.26215232586738,9.4919485967181,10.2837830775123,15.0454916619266,9.36547584225344,6.2065007736109,5.48587945289185,4.26704020864746,5.53983907441664,8.8360185584738,5.7529724110429,9.44941233344568,6.52371707390415,11.378435607834,5.753603730675,6.2861297879711,11.3607840415414,6.98001544624229,8.3662140099063,11.3503824008876,5.57292686291511,5.61199664477289,6.63793045995887,6.90567922637695,9.9330179844342,6.09731102431019,5.49474274685652,13.9506693302593,6.81537536124862,10.8574913220478,6.10161489007406,5.79014541657313,7.33056206998839,6.34016070135471,10.6761468933592,6.26579432195103,6.50664417600604,15.3123317361447,4.96212812740654,6.22668329375282,5.71063613888086,7.10286859196114,4.4230481844133,5.18561137984318,4.40821076730901,7.8708203694922,13.6197013828132,8.74356249418089,11.6426254949134,6.27728611171646,5.90545775562314,7.40539461395606,6.03093313270456,5.45588540811038,6.98001544624229,4.53164575102449,7.83112974039609
"MED24",10.2936322104216,11.0340641694346,10.004545379859,11.0341116676847,9.24855991487716,8.08898812258066,9.79913321391973,17.1380933249071,11.1852571665275,9.23906751032036,9.47915390737757,11.3307685538094,10.1463627625582,11.7834264225049,11.5075124218428,10.3918603768103,9.83978908751217,10.9732876372503,8.34973315596355,8.91696612508828,10.1114487354863,8.95223682365191,8.72686351761077,11.1669562579063,12.7723196847461,12.4580398490935,12.889968123005,10.6979246879485,10.8383309878451,8.14581238049267,14.9577603471185,11.6615343186901,11.4786837896168,9.86063268930799,8.38917750371223,10.2351952543176,9.18548459494615,12.9835269797041,13.8701434652358,10.2050008496205,11.6156090106166,12.4641838383734,13.0674373846857,8.92795099630006,10.3767923449667,9.10555837049402,10.1926271168104,9.09098706860855,11.9380726715421,9.374627505459,9.83551051326309,11.7974910451901,14.1862975227362,15.9280602051841,14.1439200407148,10.5957949001114,13.6183199253647,10.6596682602894,11.5230070548873,10.8132761504208,9.94810949516002,11.0187916330035,10.4266215644695,11.7727644230804,12.4128814127178,11.3047812134927,8.37297028106753,9.00119018041034,14.3310951158685,12.1424748705746,9.10790084512283,10.3547002074395,9.65656583532781,11.5276450491282,10.947327794486,11.661102072945
"ADIPOR1",435.317215989893,429.556249090967,404.435968159198,365.98951271806,383.121139286804,449.760595741935,411.400694023085,430.614389070468,475.796970634961,383.846395799649,459.175299563641,457.871713027943,443.40811706339,434.634382888166,422.529669558252,367.58816897474,444.498204118886,479.477539194798,429.591964570046,418.305066635947,409.922978116762,450.285415860778,369.349522764141,394.388168762774,381.823495118168,293.431836044068,327.754608807462,357.593132522295,446.886902090133,418.189382959572,443.088893631849,435.905280196909,383.62058236542,358.980960134862,387.53702748287,409.866649234617,418.810369532082,433.159379814622,466.220898160288,484.24729068236,354.720291097076,361.986414703479,404.114612222176,379.065966452558,384.746603068206,394.933376451734,440.138168376476,403.776474352438,408.47584215177,409.180243530877,379.280478067628,406.100207324684,367.427685397934,381.007064936752,384.737217531666,377.368991704096,363.507195345432,365.065167459793,380.569350495362,417.75587861668,425.688115161035,491.64636779742,419.387737196428,389.638932101873,388.38136403112,381.904673521406,389.984834108397,396.157901112861,405.01019575415,413.023093562442,496.804098314079,458.425122411942,404.505962391464,386.344170782647,424.280488196064,392.772549796405
"FANCF",32.0491737075267,42.9273149679553,41.0542034873373,48.4640859096359,48.7788867850465,49.5711914696614,47.4440948045531,51.4627223604673,42.7529065544428,47.4891288241844,45.8735264113055,54.1355056230442,48.3439405022804,41.7798095299495,50.5977905409062,48.8363549777779,55.173934840101,48.2926966137678,41.3574791470717,59.4991204926041,37.6188181728521,47.2394222310804,45.8130796711134,43.0293187556697,44.810522622186,27.1038764127475,39.3138883070017,44.900764890976,50.6647810648103,59.3089299607135,54.4122281053887,50.0600356458522,52.0679109601159,45.0016220990824,47.8150809511732,39.5272989241163,47.0179364162735,48.3392644977662,56.0520929271209,51.1699788854207,48.6640786709846,48.707407175148,66.5612463122964,56.7870949887909,44.4298550547234,46.8616099489104,51.008590708756,48.9621974612564,51.6063772823879,47.3297451948386,36.2176865930839,45.8001253871378,49.0719103426578,45.579335392308,45.126377801146,51.0980462482526,57.2206789034061,41.1749203376256,41.2260571665214,37.2749046825162,53.9454738511859,43.4828694329569,51.8585488180065,42.7664389850162,39.365393854912,47.2751121760232,46.4606701273333,61.7035656828571,43.8469803955861,43.5038833026135,39.1396597439373,43.076527006723,37.8354171105215,49.7202014744649,42.1968615686066,50.3067822184054
"ICMT",94.7706580730491,136.216061201454,96.4414016352876,131.667237089308,112.141359081742,110.474430922392,111.151718022285,97.2749232741893,127.457029761725,122.797915703907,122.114254683799,119.197036594811,132.995777245457,142.752188432354,139.162253106584,151.131701246994,105.301973296539,141.758523995038,148.400038953495,124.58152148353,104.270181279102,85.3079736054142,88.2514201051438,94.6787104692566,118.32270329167,63.3542947192979,78.7575535696392,76.3068902539724,145.286559404261,107.497985637438,96.4248496148823,118.70178876229,108.545520737569,106.061593775331,114.274746145158,118.487185945521,113.004687459204,162.480981793105,115.13424895771,157.35193211164,109.804555887431,112.070369065967,108.594172008007,111.193985317795,138.115354007821,129.383113178658,96.2361044456977,156.552099245278,92.270461926538,116.038785014682,137.539824550504,120.88547284437,144.946579709319,99.3431419906344,113.530292087632,115.498173167137,143.928727764475,118.754075307279,109.86159341627,109.448095791314,145.572686546165,137.922535688729,124.808573689256,147.192428030044,124.069879263317,114.243555819026,122.065321464181,115.98322323371,123.338640768138,113.763929350778,126.667969179551,83.6440089926785,116.236812334077,121.619446056567,108.532105026467,96.2998680449802
"SNTA1",5.22514866604368,6.10584681489403,7.06808293519583,5.93819955511501,6.25152029728496,7.62093386984289,7.71184531709947,5.93819955511501,5.33236739653363,7.17708735401989,6.65674751433119,6.80793578082327,7.7819672164181,5.60337880622989,5.38625019297407,5.93819955511501,6.85777933382483,5.19636006025681,5.64382078117875,7.27120716970864,8.05770244517593,6.93304265272354,5.93819955511501,6.63250419139958,7.65124440462804,5.87610253019873,5.17666838842718,6.99761413540623,6.6407580139275,6.25878103081052,5.74362869610538,5.28376631347836,7.19627127910095,4.87724481528723,5.78943840938999,4.58882612784426,5.62386542902212,6.5114084645278,5.67448924662795,6.93355667638161,6.33805276301068,5.67277154790394,5.39214834642813,5.69165821952154,5.62507161040743,5.45199330236498,5.31935371755507,5.93819955511501,9.61005390557562,5.15701908525113,8.05912559189861,5.61114032110738,4.84080204612112,5.80704271336359,7.60831078383403,5.45339887850595,5.11434579044927,5.65604427311505,4.64042330677684,5.63462742604997,5.27686029754642,4.47420364344219,5.16652409309658,5.30963232310997,5.54041694668521,5.90545775562314,7.04760618446061,6.48540025712399,8.87234887605852,7.36265245877044,7.35456809428382,5.28783313987219,5.83492518998415,5.45389318303386,5.42698903543389,6.31805247758736
"KDM5A",143.939931160783,174.350755723029,193.585641250599,200.647459914576,219.757030947693,228.590213535982,224.331341318474,231.183740005481,191.770031421198,199.476490403288,184.377413924,192.402603526567,186.024847875771,226.668843858641,191.654194916175,185.578679862675,250.590343020022,205.14207937982,211.004670413841,217.836273041725,199.597033868126,219.886200945086,222.574349382612,203.272601456754,183.547194212752,215.226728629013,239.17934206124,233.220492984833,164.466059174242,214.389438718954,297.46818454999,205.180032911471,245.158170978381,212.511131605509,212.573031408204,257.151035216815,209.21647825684,202.372260839376,213.601062909043,168.316753209368,208.215567925837,150.380927300861,250.181649607191,169.976123514524,169.542250097773,194.444002449401,237.801872347442,198.748265290249,227.003361031244,197.918845156433,203.015573085824,194.652713378617,195.26665317486,253.004084688805,240.307378995465,212.70563069074,203.622211276417,228.4920236385,202.174719205405,214.592837744927,238.423632201922,205.598858303665,213.931280979294,176.293418517678,187.133656250842,228.481605500765,187.306434060084,171.669748031994,205.517171188498,173.598300444193,162.763777370679,261.308918511759,235.04672173713,273.947810958637,207.60969093708,262.057972961393
"OR1J2",6.95443956120382,4.08898222218086,3.73589304379083,4.58779581398615,5.01593548931657,4.39403756203879,5.07160925856336,4.48614865548472,4.02601798443673,4.56025615807021,4.37968975866012,4.645365125948,4.98865403536221,4.35047642220157,4.03986483900821,4.37968975866012,4.7277506747286,4.05475931763789,4.34389190114138,5.33953418451557,4.09524236611433,4.39238141310926,4.02966246599996,4.48311211848569,4.23138760594892,4.05282825256879,6.06858140457181,4.84874625003449,4.50073182513327,5.18009155691465,4.15630756271902,4.92271665881618,3.73709703301682,3.97427171672546,4.38009210748268,4.03584500799875,3.56183334397971,4.26972538753507,3.79497735551165,4.24539785132529,4.22069526649333,4.2796000744473,4.01665259686699,3.95110231916019,4.76365569773697,4.13216511550159,3.64245229939816,5.02811502256702,5.15036303445126,4.84893373299861,4.24248013147259,5.02261115993048,3.92912725107559,3.89987996437798,4.8514081547692,4.44347334604828,5.04801918823965,4.19339393921259,4.54965353160949,4.8201137788755,4.17905880130615,3.92051246821502,4.22657144867552,3.82519363627531,4.76195583301242,4.35012127942575,4.83629576707841,4.40443249451064,4.96658281658895,4.33337124599853,4.40441020393929,4.9984730969755,3.99765121588701,4.77775688473784,4.46134827638393,4.64483711352647
"LOC100996763 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8",51.8921067912727,82.3131254576251,67.0186804869754,87.2431611973935,78.0350339632511,85.3521228806691,78.9405267107893,89.9051252597561,78.5973940673739,64.860895799147,81.1875063083919,77.9241398677062,84.9384419685241,87.8603627361976,60.0010691145303,66.1022838308253,65.8601983328593,84.1578020498178,75.3824545993301,69.5098044627837,60.800195310852,58.4317160496183,66.3172413017639,64.7770472742347,78.4100534181921,79.0533877972716,95.4135805924292,94.2614593415243,95.331298099911,74.4613430129713,112.264422191634,87.748580437787,88.7980234411786,92.1358504352386,79.3170380040561,76.234310392704,71.2713766561562,78.0174387723727,81.6927562342771,80.5397659707357,102.133602088772,97.8694125233794,101.265106370386,116.298280901365,75.5922085542264,68.4399319555134,92.0611814357114,77.2716468365028,67.0082503512504,60.1678708225391,56.0380803137519,65.9746002574392,105.167235391774,115.042209892539,90.3890771885801,83.4683734210568,71.3083772431653,59.6506390709081,88.2919373164941,71.9869999761258,66.3611697342768,78.1280768299671,81.5439763784248,92.5999199385334,81.1913721297118,65.7072801797029,61.8933709940535,65.575400061465,85.1132529933726,87.297141675145,87.4939672060529,70.2364114850327,94.2154075886838,82.8433642784089,83.65662942192,81.1996275962698
"DBP",13.3885574679593,13.2517669315855,22.490664019988,10.524187755039,36.0310667417362,14.6911632973808,36.3488808637539,13.2803290148007,13.4602461517875,21.3954938110259,12.5767713516508,37.7211138717503,12.1533190211191,30.6903094875128,16.1330241326763,17.6287705758444,42.2837022337531,7.7565002481365,16.3135347470113,17.0992057161388,9.56173280160083,18.2260196730607,39.2781910823078,14.3256999644494,24.0596827168298,8.0681461642781,10.0532949631391,31.0516956631448,19.0270108109449,24.5070609198435,35.0555474832831,11.9549436188022,31.5801350807291,10.9807447583728,16.309558287022,21.9252928706641,8.92913649570408,14.5535918221601,40.0232235262327,8.3479371442521,33.1261189726925,17.5214272887499,24.3603939376081,23.1666785602414,22.7232372626743,9.5202171341313,29.874338788309,10.9743530421273,29.335204332096,26.6275629661171,9.31736907911919,10.1281259542043,12.3400756504877,48.7077694291455,11.3489862047392,16.0692965186767,25.9919228465328,15.9008380253125,34.1976702162466,8.0404929591288,19.6261890561206,8.6982197290802,26.983168167318,13.1831501791452,16.2346941518547,20.0981743134168,23.7370342168078,24.6606217227571,28.2546851683578,16.6557323732365,10.0842616284097,25.1314123925665,13.0543947758292,16.554851834153,16.9837624974739,41.1287866885271
"DDX53",4.37069916164269,3.61149409313739,3.37336981700381,3.61998584661264,3.5995812007473,3.80521484247324,3.41126005523808,4.32031507423355,3.42943229185009,3.96377688077952,4.41729796348553,3.67927697414331,3.45891084788054,3.4081344605949,3.83567636062975,3.48722263956129,4.0032840962567,4.05349180198357,4.06034947823832,4.09532975693792,3.61149409313739,4.14439429483067,4.04466179865746,3.54776930032095,3.39528381157327,3.70006215243519,4.24522349775725,4.44127903183197,4.25759248803276,3.00550000626934,3.73734530762855,3.41048580862016,4.11861340180993,3.61149409313739,3.24373307755852,3.46345453023221,3.33840793044444,3.486350871912,3.76022798105888,3.25664900114928,3.2027703867541,3.47927603825113,3.66406330664926,3.81552747501395,3.2703891507709,3.57077700238534,3.44238829745134,3.75699104970761,3.92155481758656,3.39461143080306,3.61149409313739,4.06835196602754,4.40088679321043,3.44939585913762,3.35897505696744,3.38553118447458,3.19051804085562,3.67985108093595,3.24156127471937,3.61149409313739,3.48671674095091,4.47909910120891,3.3988059412341,4.81787413286818,4.40608669947709,3.75912205538162,3.42650876249047,3.20571335507365,3.76373029114024,3.08992027661143,3.4008486956478,3.14189428197389,3.73719515161813,3.96563995573742,3.8860965288263,3.60688526487569
"MCM6",23.4980020969079,28.8834558763116,32.892753434004,30.2564696507083,17.0223680667602,16.493402905737,19.940293304843,13.1498666183669,17.1821486109469,25.1501226622454,20.4253652598337,24.7501259691928,35.2602987140886,19.7524361249886,26.3768360635375,23.6521579202999,23.0255677322629,19.6036975758079,28.0862972662034,19.5830627533709,22.8399573472345,17.751833934984,33.2883674523509,20.1650080312245,30.9650038926921,18.2670202334787,18.0078962368929,24.2297054346595,18.8433007553468,14.8340899272852,16.0084945608347,10.5584999262089,29.3722364767773,19.9301490435847,22.9381565421495,27.3072828796454,28.4408180047756,33.4633640524287,50.315175179484,21.9317493844928,24.3010517944047,25.4190957939462,18.7054551576504,22.7094039998215,21.9850585763752,20.2030336318722,26.2388767458125,15.6506779830051,17.0884029641026,17.1643940132163,22.2636267177254,15.7878847103667,15.9801357865486,21.688905948428,18.0030629471967,25.4090480725022,22.7454677719504,20.3187659830755,32.3027917599068,18.9128707716234,20.5433203889164,22.5446107263222,28.2319375426625,23.4964999859497,19.6262879443262,16.0239456930347,17.9247404654639,17.8124793870558,21.633440869529,23.1861309302843,19.7050614387718,16.6589256543553,21.9985636461464,18.0253196514814,22.9529259052327,19.5132192998195
"TIMMDC1",279.712230624164,300.118086175329,299.809637190847,274.704536620631,287.677966831103,275.539426560618,257.101792618644,308.048598824629,300.87932011459,356.448881323306,295.920074026113,304.33635108391,332.043740204909,295.016016555003,292.01170470303,289.596241124,283.99511129772,310.714919218461,253.508372527126,310.341873533421,310.551439817819,302.991502346512,282.925551346027,293.886253515977,270.632261317582,287.25039827813,240.229345737144,263.812201929509,331.566582705925,287.299183266892,304.068681205202,303.86087628096,331.975460204616,211.046168668757,322.728147147435,289.528541571119,288.828457686047,286.708720996541,292.107067569071,266.291395034831,248.739633223072,289.291354493692,267.908967606406,292.736530061369,314.999371796122,273.496241193785,321.827581898937,308.472595261166,321.056444359913,343.909033823431,303.22470261921,281.608641356819,265.269257639396,297.623042355283,280.613252614557,311.402957635168,328.894927299249,322.176190994576,320.128487937773,286.614851826499,292.798906470401,265.250195025661,249.850853518152,286.797579875159,216.580493194571,282.754273294436,271.704625038425,289.711693685806,304.270859825706,248.695900150696,252.230590339406,288.809805452984,277.626530302051,308.323940966334,329.441001388437,345.225307232998
"PACSIN3",67.4085928420843,76.617675480056,89.5705134236704,91.8012329464957,126.757718662636,90.6279929572107,95.3982244264832,110.390479567627,97.4226455264678,117.623096575693,87.5321321364194,95.5357310110865,104.656882047268,94.9476292217167,116.104515195877,95.0673171600129,94.121642043523,90.019237166081,78.250629437787,112.525969167839,88.1228782728646,101.211548378936,93.4844645097588,100.555199701178,101.154814217505,155.241712577528,146.851101099471,136.155459341275,97.7147958100157,90.324437771432,82.508342011743,100.620364366507,79.6191225216356,80.3692876511683,108.558463353261,71.6523879480853,85.1709858963438,76.7770742494384,73.6250324234739,82.9673155590624,76.1945970260032,102.859936629358,94.4082241648978,97.634557237047,107.402813271613,73.8527065152213,85.6606747014973,74.9116053817166,81.1450064167547,98.3607268433241,89.2897469574263,96.2862528146126,75.6808381915628,95.4954505667327,71.4852898684152,127.161593611687,90.8957797544982,67.4042018658728,88.8600359334026,77.3624852077881,83.6263815693498,74.342888425601,93.3389261388519,76.1845857117843,80.2044870224527,70.034882230679,103.90393405113,92.4758176392647,66.9493895732424,99.3787120015525,91.0939314050142,82.2350740033743,91.323110199691,74.1373886230501,91.1978102432431,97.3295102536694
"NUP62",119.389453330113,127.91485560232,146.85145831764,151.584362645682,157.860792566065,145.092073460124,142.153563607793,157.460218543423,126.085052345528,159.736939697746,135.282440708078,147.395672336737,172.404612292029,179.212309324323,152.971161812072,134.714124469707,133.34693959008,144.069459807693,123.433994593371,154.128421853316,129.106934849505,133.284182356884,129.931975814434,144.069459807693,178.618322507457,161.599027752021,161.599027752021,150.574439745986,150.283614670672,149.544185625045,165.600651304679,136.214914784949,144.307374049651,131.851685051552,147.352099496371,165.952731789686,155.062003377116,149.013499153047,148.245931389457,131.98225802931,134.407929602276,127.558018084509,148.715610100256,144.923856735001,154.820005944934,149.378301175511,142.827608122403,126.246092312727,170.048933915718,154.767739852907,136.243228761412,149.338532764356,127.228125071692,146.285888299796,130.399775532414,167.637447083612,158.499772067036,130.819233031863,144.069459807693,118.954122997135,135.339625495039,139.814406200827,133.482756622626,139.696229367467,135.406123262013,149.080877862576,146.568928420148,136.958520930491,131.71498154835,155.16102877181,137.934127393304,139.957795583016,151.512849958307,147.919127439122,162.888695947404,157.729633472155
